start_date_local_formatted,name,sport_type,distance (miles),moving_time (minutes),pace (min_per_mile),pace_formatted,elevation_gain (feet),average_heartrate,max_heartrate,hr_ratio (0-1),hr_zone (1-5),zone_1_time_minutes,zone_2_time_minutes,zone_3_time_minutes,zone_4_time_minutes,zone_5_time_minutes,trimp (score),id
"Jan 09, 2026 01:11 PM",Afternoon Weight Training - Push,WeightTraining,0.0,52.78333333333333,,,0.0,120.9,143.0,0.4837244511733536,1,50.2,2.6166666666666667,0.0,0.0,0.0,64.63180198383108,16992598079
"Jan 08, 2026 12:55 PM",Lunch Run,Run,1.2902147444,12.2,9.455790249609551,9:27 /mi,6.56168,145.2,158.0,0.667676003028009,2,2.033333333333333,3.816666666666667,6.433333333333334,0.0,0.0,29.353788823634932,16981611791
"Jan 07, 2026 12:28 PM",Lunch Weight Training - Legs,WeightTraining,0.0,46.083333333333336,,,0.0,119.2,152.0,0.47085541256623775,1,39.5,5.75,0.85,0.0,0.0,53.58609067554952,16970587732
"Jan 06, 2026 02:29 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,65.35,,,0.0,117.6,160.0,0.4587433762301287,1,58.233333333333334,3.6,3.65,0.0,0.0,72.33299619617155,16960684857
"Jan 05, 2026 12:14 PM",Lunch Weight Training - Push,WeightTraining,0.0,57.3,,,0.0,101.8,144.0,0.33913701741105223,1,56.88333333333333,0.5,0.0,0.0,0.0,37.26641895557219,16947747494
"Jan 04, 2026 12:15 PM",Lunch Weight Training - Legs,WeightTraining,0.0,46.71666666666667,,,0.0,110.4,140.0,0.40423921271763824,1,46.4,0.35,0.0,0.0,0.0,41.03772689576283,16937774674
"Jan 03, 2026 10:20 AM",Morning Weight Training,WeightTraining,0.0,38.666666666666664,,,0.0,112.9,136.0,0.42316426949280855,1,38.7,0.0,0.0,0.0,0.0,36.872221714916,16925145110
"Jan 02, 2026 01:52 PM",Afternoon Weight Training - Push,WeightTraining,0.0,42.9,,,0.0,107.9,144.0,0.3853141559424679,1,41.96666666666667,0.9666666666666667,0.0,0.0,0.0,34.6389481265585,16916081028
"Dec 31, 2025 01:04 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,34.13333333333333,,,0.0,120.8,146.0,0.4829674489023467,1,29.933333333333334,4.216666666666667,0.0,0.0,0.0,41.6693524206421,16897231359
"Dec 27, 2025 12:21 PM",Lunch Weight Training - Pull,WeightTraining,0.0,44.35,,,0.0,126.3,158.0,0.5246025738077215,1,35.03333333333333,7.183333333333334,2.2666666666666666,0.0,0.0,63.70323493094752,16857014501
"Dec 21, 2025 11:34 AM",Lunch Weight Training - Push,WeightTraining,0.0,46.21666666666667,,,0.0,105.6,139.0,0.3679031037093111,1,46.15,0.08333333333333333,0.0,0.0,0.0,34.459294638378275,16804865165
"Dec 17, 2025 11:57 AM",Lunch Weight Training,WeightTraining,0.0,41.983333333333334,,,0.0,113.4,141.0,0.4269492808478426,1,41.68333333333333,0.3333333333333333,0.0,0.0,0.0,40.68767741275047,16776226974
"Dec 16, 2025 02:27 PM",Afternoon Weight Training,WeightTraining,0.0,28.95,,,0.0,108.9,135.0,0.392884178652536,1,29.016666666666666,0.0,0.0,0.0,0.0,24.183423174906384,16764108841
"Dec 15, 2025 11:34 AM",Lunch Weight Training - Push,WeightTraining,0.0,49.11666666666667,,,0.0,110.3,150.0,0.40348221044663135,1,45.583333333333336,3.566666666666667,0.08333333333333333,0.0,0.0,43.00263462720161,16750403164
"Dec 09, 2025 02:04 PM",Afternoon Weight Training,WeightTraining,0.0,36.75,,,0.0,108.1,131.0,0.38682816048448143,1,36.766666666666666,0.0,0.0,0.0,0.0,29.87654067013552,16749559715
"Dec 08, 2025 05:42 PM",Afternoon Weight Training - Push,WeightTraining,0.0,38.86666666666667,,,0.0,104.7,131.0,0.36109008327024983,1,38.9,0.0,0.0,0.0,0.0,28.072827945664,16689606629
"Dec 07, 2025 11:49 AM",Lunch Weight Training - Legs,WeightTraining,0.0,44.416666666666664,,,0.0,127.1,168.0,0.5306585919757759,1,29.2,7.9,6.2,1.15,0.0,65.2902590898454,16689606628
"Dec 05, 2025 01:52 PM",Afternoon Weight Training,WeightTraining,0.0,49.65,,,0.0,110.4,138.0,0.40423921271763824,1,49.31666666666667,0.36666666666666664,0.0,0.0,0.0,43.61448035050926,16689606625
"Dec 03, 2025 12:17 PM",Lunch Weight Training,WeightTraining,0.0,55.35,,,0.0,110.4,151.0,0.40423921271763824,1,54.416666666666664,0.8,0.16666666666666666,0.0,0.0,48.62158081370973,16645005965
"Dec 02, 2025 05:06 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,24.45,,,0.0,123.8,154.0,0.5056775170325511,1,15.95,5.75,2.9,0.0,0.0,32.644451992955425,16634224068
"Dec 01, 2025 11:31 AM",Lunch Weight Training - Pull,WeightTraining,0.0,53.53333333333333,,,0.0,105.4,151.0,0.36638909916729756,1,51.766666666666666,1.6,0.23333333333333334,0.0,0.0,39.63498490505078,16620504357
"Nov 27, 2025 09:15 AM",Morning Run,Run,1.0055025522,9.666666666666666,9.613766415128813,9:37 /mi,19.68504,147.5,160.0,0.6850870552611659,2,1.4333333333333333,2.8666666666666667,5.45,0.0,0.0,24.67625207279677,16582804404
"Nov 26, 2025 11:53 AM",Lunch Weight Training - Push,WeightTraining,0.0,49.6,,,0.0,110.5,134.0,0.40499621498864496,1,49.666666666666664,0.0,0.0,0.0,0.0,43.71564332559834,16578596856
"Nov 25, 2025 11:47 AM",Lunch Weight Training - Legs,WeightTraining,0.0,47.35,,,0.0,130.8,161.0,0.5586676760030281,1,32.46666666666667,8.733333333333333,6.283333333333333,0.0,0.0,77.3243009128548,16568626458
"Nov 24, 2025 11:51 AM",Lunch Weight Training - Pull,WeightTraining,0.0,43.016666666666666,,,0.0,112.7,144.0,0.4216502649507949,1,41.96666666666667,1.1333333333333333,0.0,0.0,0.0,40.754940907761664,16556371132
"Nov 20, 2025 04:47 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,35.6,,,0.0,119.2,151.0,0.47085541256623775,1,31.083333333333332,4.483333333333333,0.13333333333333333,0.0,0.0,41.39598180216049,16519213155
"Nov 17, 2025 12:11 PM",Lunch Run,Run,2.0005039345,23.116666666666667,11.55542174549353,11:33 /mi,193.56956,130.6,167.0,0.5571536714610144,1,14.833333333333334,4.466666666666667,3.2333333333333334,0.6666666666666666,0.0,37.538787115185386,16487298455
"Nov 14, 2025 09:47 AM",Morning Run,Run,1.29866539,12.65,9.740769329349726,9:44 /mi,38.713912,142.9,161.0,0.6502649507948525,2,4.3,4.033333333333333,4.483333333333333,0.0,0.0,28.668258587383495,16456805028
"Nov 10, 2025 10:56 AM",Morning Weight Training,WeightTraining,0.0,57.166666666666664,,,0.0,98.1,137.0,0.3111279333838001,1,57.06666666666667,0.13333333333333333,0.0,0.0,0.0,32.32320909432632,16490497609
"Nov 07, 2025 04:48 PM",Afternoon Stair-Stepper,StairStepper,0.0,25.733333333333334,,,0.0,123.8,142.0,0.5056775170325511,1,22.333333333333332,3.433333333333333,0.0,0.0,0.0,34.35789630342412,16387733709
"Nov 06, 2025 03:59 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,52.8,,,0.0,110.1,137.0,0.4019682059046177,1,52.5,0.3333333333333333,0.0,0.0,0.0,45.920326527140006,16378311613
"Nov 05, 2025 11:55 AM",Lunch Weight Training - Push,WeightTraining,0.0,54.0,,,0.0,95.8,128.0,0.2937168811506434,1,54.15,0.0,0.0,0.0,0.0,27.876429012103035,16365754916
"Nov 03, 2025 11:46 AM",Lunch Weight Training - Legs,WeightTraining,0.0,58.68333333333333,,,0.0,104.3,137.0,0.35806207418622255,1,58.68333333333333,0.06666666666666667,0.0,0.0,0.0,41.78703079561388,16343604947
"Nov 02, 2025 01:02 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,56.46666666666667,,,0.0,104.6,140.0,0.360333080999243,1,56.21666666666667,0.3,0.0,0.0,0.0,40.64043710616565,16335370284
"Oct 31, 2025 12:27 PM",Lunch Weight Training - Push,WeightTraining,0.0,75.95,,,0.0,117.4,144.0,0.4572293716881151,1,73.85,2.1666666666666665,0.0,0.0,0.0,83.54500896014709,16313951865
"Oct 30, 2025 02:36 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,42.6,,,0.0,114.4,148.0,0.43451930355791074,1,39.06666666666667,3.6333333333333333,0.0,0.0,0.0,42.632480163052165,16305320890
"Oct 28, 2025 04:13 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,56.55,,,0.0,104.5,139.0,0.3595760787282362,1,56.416666666666664,0.15,0.0,0.0,0.0,40.555920434978205,16286042813
"Oct 27, 2025 08:27 PM",Evening Workout,Workout,0.0,20.166666666666668,,,0.0,123.4,163.0,0.5026495079485239,1,16.233333333333334,2.15,1.6833333333333333,0.13333333333333333,0.0,26.60917221820155,16277019441
"Oct 27, 2025 11:37 AM",Lunch Weight Training - Push,WeightTraining,0.0,51.733333333333334,,,0.0,101.4,133.0,0.33610900832702506,1,51.81666666666667,0.0,0.0,0.0,0.0,33.15229261217399,16272696136
"Oct 24, 2025 01:00 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,41.85,,,0.0,119.7,160.0,0.4746404239212718,1,35.333333333333336,3.8,2.7666666666666666,0.0,0.0,49.412510789325204,16245694688
"Oct 22, 2025 02:20 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,51.65,,,0.0,113.6,149.0,0.4284632853898561,1,49.016666666666666,2.716666666666667,0.0,0.0,0.0,50.37975849248991,16225384738
"Oct 22, 2025 12:30 PM",Lunch Run,Run,1.5093722961,14.55,9.639768821512822,9:38 /mi,19.028872,144.4,159.0,0.6616199848599547,2,3.1,6.633333333333334,4.883333333333334,0.0,0.0,34.28944002168034,16223771124
"Oct 21, 2025 12:15 PM",Lunch Weight Training - Pull,WeightTraining,0.0,66.23333333333333,,,0.0,109.9,141.0,0.4004542013626041,1,65.9,0.4,0.0,0.0,0.0,57.21980357665818,16213493132
"Oct 20, 2025 06:26 PM",Evening Run,Run,1.0046947699000002,10.55,10.500701622095702,10:30 /mi,9.186352,144.2,156.0,0.6601059803179409,2,1.5166666666666666,6.133333333333334,2.9166666666666665,0.0,0.0,24.73389231332818,16205502682
"Oct 19, 2025 04:30 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,47.28333333333333,,,0.0,123.6,157.0,0.5041635124905375,1,37.733333333333334,6.666666666666667,2.9166666666666665,0.0,0.0,62.75869803984589,16195648238
"Oct 18, 2025 11:58 AM",Lunch Run,Run,1.0130832784000001,10.35,10.216336821140843,10:13 /mi,9.84252,141.6,154.0,0.6404239212717638,2,2.55,6.216666666666667,1.7,0.0,0.0,22.668482047618838,16182361571
"Oct 17, 2025 12:37 PM",Lunch Weight Training - Pull,WeightTraining,0.0,40.833333333333336,,,0.0,110.6,134.0,0.40575321725965174,1,40.86666666666667,0.0,0.0,0.0,0.0,36.108733995277234,16172089358
"Oct 16, 2025 02:56 PM",Afternoon Weight Training - Push,WeightTraining,0.0,53.03333333333333,,,0.0,116.6,147.0,0.45117335352006055,1,51.333333333333336,1.7333333333333334,0.0,0.0,0.0,56.89854945796359,16163438309
"Oct 14, 2025 04:35 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,41.65,,,0.0,118.3,159.0,0.4640423921271764,1,34.56666666666667,4.4,2.7333333333333334,0.0,0.0,47.109910500458334,16142666204
"Oct 13, 2025 04:57 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,55.65,,,0.0,103.0,137.0,0.348221044663134,1,55.61666666666667,0.13333333333333333,0.0,0.0,0.0,37.81661923997694,16131639139
"Oct 12, 2025 05:09 PM",Afternoon Weight Training - Push,WeightTraining,0.0,55.5,,,0.0,112.0,141.0,0.41635124905374715,1,54.93333333333333,0.6166666666666667,0.0,0.0,0.0,51.39553971071723,16122028435
"Oct 11, 2025 01:52 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,42.0,,,0.0,114.5,150.0,0.4352763058289175,1,40.55,1.4,0.08333333333333333,0.0,0.0,42.16649134859176,16109296244
"Oct 10, 2025 05:22 PM",Afternoon Run,Run,1.0094793266,10.416666666666666,10.31885090876577,10:19 /mi,0.0,137.6,151.0,0.6101438304314912,2,4.266666666666667,5.783333333333333,0.43333333333333335,0.0,0.0,20.508156394719435,16099472755
"Oct 10, 2025 12:45 PM",Lunch Weight Training - Push,WeightTraining,0.0,41.63333333333333,,,0.0,104.5,147.0,0.3595760787282362,1,40.666666666666664,1.05,0.0,0.0,0.0,29.858145961266004,16099472779
"Oct 09, 2025 03:30 PM",Afternoon Weight Training - Pull (light),WeightTraining,0.0,25.016666666666666,,,0.0,110.7,135.0,0.40651021953065863,1,25.1,0.0,0.0,0.0,0.0,22.19563573185043,16089160698
"Oct 08, 2025 03:00 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,30.133333333333333,,,0.0,101.8,140.0,0.33913701741105223,1,29.916666666666668,0.25,0.0,0.0,0.0,19.59793062003331,16078458933
"Oct 06, 2025 11:44 AM",Lunch Weight Training - Push,WeightTraining,0.0,47.6,,,0.0,105.8,132.0,0.36941710825132473,1,47.7,0.0,0.0,0.0,0.0,35.74050753588748,16053441643
"Oct 04, 2025 12:45 PM",Lunch Weight Training - Pull,WeightTraining,0.0,52.21666666666667,,,0.0,117.7,144.0,0.45950037850113556,1,50.06666666666667,2.2333333333333334,0.0,0.0,0.0,57.975873043277545,16033221855
"Oct 03, 2025 04:27 PM",Afternoon Run,Run,1.0430333606,10.916666666666666,10.466267982442005,10:28 /mi,16.4042,141.4,158.0,0.6389099167297503,2,4.583333333333333,3.6666666666666665,3.066666666666667,0.0,0.0,23.783829181834967,16023595887
"Oct 02, 2025 02:38 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,26.916666666666668,,,0.0,112.5,142.0,0.42013626040878127,1,26.383333333333333,0.5666666666666667,0.0,0.0,0.0,25.336121446058087,16013085317
"Oct 01, 2025 04:57 PM",Afternoon Weight Training,WeightTraining,0.0,40.85,,,0.0,109.8,139.0,0.3996971990915973,1,40.7,0.18333333333333332,0.0,0.0,0.0,35.17295356907463,16101187943
"Sep 29, 2025 11:59 AM",Lunch Weight Training - Pull,WeightTraining,0.0,75.78333333333333,,,0.0,108.1,141.0,0.38682816048448143,1,75.0,0.8166666666666667,0.0,0.0,0.0,61.60935620276925,15977959354
"Sep 27, 2025 04:21 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,37.266666666666666,,,0.0,116.2,143.0,0.4481453444360333,1,35.766666666666666,1.6,0.0,0.0,0.0,39.48420283678261,15957546185
"Sep 27, 2025 01:12 PM",Afternoon Run,Run,3.1238805654,33.4,10.691830017426824,10:42 /mi,84.645672,147.6,159.0,0.6858440575321726,2,5.0,9.216666666666667,19.45,0.0,0.0,85.47906498334196,15956461721
"Sep 26, 2025 12:20 PM",Lunch Weight Training - Push,WeightTraining,0.0,60.06666666666667,,,0.0,108.6,141.0,0.3906131718395155,1,59.35,0.8333333333333334,0.0,0.0,0.0,49.66968600105957,15944606126
"Sep 24, 2025 02:33 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,52.9,,,0.0,106.4,142.0,0.3739591218773657,1,52.53333333333333,0.38333333333333336,0.0,0.0,0.0,40.56055592936928,15924923649
"Sep 23, 2025 02:39 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,39.21666666666667,,,0.0,115.5,140.0,0.44284632853898565,1,37.88333333333333,1.4,0.0,0.0,0.0,40.64331297531963,15913553546
"Sep 22, 2025 12:19 PM",Lunch Weight Training - Push,WeightTraining,0.0,54.55,,,0.0,103.9,128.0,0.3550340651021954,1,54.68333333333333,0.0,0.0,0.0,0.0,38.29202236694357,15900574669
"Sep 22, 2025 10:30 AM",Morning Run,Run,1.1370467929,11.683333333333334,10.275156138064801,10:17 /mi,9.186352,134.4,150.0,0.5859197577592733,1,6.566666666666666,5.1,0.1,0.0,0.0,21.084893343466614,15898968088
"Sep 20, 2025 11:23 AM",Lunch Walk,Walk,1.1860108277,21.25,17.917205731763488,17:55 /mi,43.963256,108.7,118.0,0.3913701741105224,1,23.366666666666667,0.0,0.0,0.0,0.0,17.631484565604495,15887853289
"Sep 20, 2025 10:50 AM",Morning Run,Run,1.1929080458,11.616666666666667,9.738107398610243,9:44 /mi,20.997376000000003,151.5,161.0,0.7153671461014384,3,0.9833333333333333,1.1,9.616666666666667,0.0,0.0,32.81830345867299,15887853282
"Sep 19, 2025 11:26 AM",Lunch Weight Training - Pull,WeightTraining,0.0,44.25,,,0.0,113.2,146.0,0.42543527630582895,1,42.93333333333333,1.35,0.0,0.0,0.0,42.60828199179441,15866594485
"Sep 19, 2025 07:52 AM",Morning Run,Run,1.4344349535,14.65,10.21308074252807,10:13 /mi,19.028872,143.3,157.0,0.6532929598788797,2,2.933333333333333,7.45,4.666666666666667,0.0,0.0,33.54987726003012,15864236654
"Sep 18, 2025 02:53 PM",Afternoon Weight Training - Push,WeightTraining,0.0,45.38333333333333,,,0.0,107.4,136.0,0.3815291445874338,1,45.45,0.0,0.0,0.0,0.0,36.021387223936884,15858485342
"Sep 17, 2025 02:34 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,31.033333333333335,,,0.0,117.6,152.0,0.4587433762301287,1,28.333333333333332,2.4833333333333334,0.31666666666666665,0.0,0.0,34.34941058843955,15846253805
"Sep 15, 2025 05:26 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,40.2,,,0.0,102.3,129.0,0.3429220287660863,1,40.3,0.0,0.0,0.0,0.0,26.629646142664146,15824210476
"Sep 11, 2025 05:02 PM",Afternoon Weight Training -  Push,WeightTraining,0.0,52.36666666666667,,,0.0,116.3,147.0,0.4489023467070401,1,51.68333333333333,0.7,0.0,0.0,0.0,55.65727832864772,15780034841
"Sep 11, 2025 03:58 PM",Afternoon Yoga,Yoga,0.0,52.43333333333333,,,0.0,113.6,143.0,0.4284632853898561,1,49.766666666666666,2.683333333333333,0.0,0.0,0.0,51.14382711112399,15780034498
"Sep 10, 2025 11:46 AM",Lunch Weight Training,WeightTraining,0.0,41.46666666666667,,,0.0,119.0,150.0,0.4693414080242241,1,36.233333333333334,5.066666666666666,0.2,0.0,0.0,47.92324020851015,16101188217
"Sep 09, 2025 04:04 PM",Afternoon Weight Training - Push,WeightTraining,0.0,52.983333333333334,,,0.0,115.2,140.0,0.4405753217259652,1,52.56666666666667,0.8,0.0,0.0,0.0,54.39151457464352,15757320473
"Sep 08, 2025 03:22 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,59.266666666666666,,,0.0,108.2,138.0,0.3875851627554883,1,58.53333333333333,0.7666666666666667,0.0,0.0,0.0,48.346356748166784,15744324113
"Sep 04, 2025 02:45 PM",Afternoon Weight Training - Push,WeightTraining,0.0,57.166666666666664,,,0.0,122.6,157.0,0.4965934897804693,1,52.03333333333333,4.583333333333333,0.6833333333333333,0.0,0.0,73.65904623596063,15698528309
"Sep 03, 2025 12:15 PM",Lunch Weight Training - Legs,WeightTraining,0.0,45.0,,,0.0,121.9,154.0,0.49129447388342173,1,40.43333333333333,4.433333333333334,0.18333333333333332,0.0,0.0,56.78296062973159,15685172158
"Sep 02, 2025 12:10 PM",Lunch Weight Training,WeightTraining,0.0,44.71666666666667,,,0.0,114.0,144.0,0.43149129447388346,1,43.11666666666667,1.6166666666666667,0.0,0.0,0.0,44.18130032081664,16101188317
"Aug 31, 2025 04:23 PM",Afternoon Weight Training - Push,WeightTraining,0.0,29.166666666666668,,,0.0,111.6,135.0,0.41332323996971987,1,29.216666666666665,0.0,0.0,0.0,0.0,26.657800158467566,15653479886
"Aug 28, 2025 03:24 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,47.45,,,0.0,114.2,146.0,0.43300529901589707,1,45.53333333333333,2.0166666666666666,0.0,0.0,0.0,47.18336462222255,15626872723
"Aug 27, 2025 03:53 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,60.233333333333334,,,0.0,121.6,153.0,0.4890234670704012,1,54.733333333333334,5.116666666666666,0.4666666666666667,0.0,0.0,75.32455407349005,15609324378
"Aug 26, 2025 01:46 PM",Afternoon Weight Training - Push,WeightTraining,0.0,47.233333333333334,,,0.0,102.0,133.0,0.34065102195306585,1,47.35,0.0,0.0,0.0,0.0,30.946289295483247,15596091333
"Aug 25, 2025 03:21 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,46.85,,,0.0,110.6,140.0,0.40575321725965174,1,46.06666666666667,0.8,0.0,0.0,0.0,41.42924541254053,15584962145
"Aug 22, 2025 02:49 PM",Afternoon Weight Training - Push,WeightTraining,0.0,40.6,,,0.0,108.9,135.0,0.392884178652536,1,40.68333333333333,0.0,0.0,0.0,0.0,33.91526704321932,15550283416
"Aug 21, 2025 03:26 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,47.2,,,0.0,114.8,140.0,0.4375473126419379,1,46.833333333333336,0.45,0.0,0.0,0.0,47.842496709010206,15539819844
"Aug 19, 2025 05:49 PM",Afternoon Weight Training,WeightTraining,0.0,39.36666666666667,,,0.0,111.5,142.0,0.4125662376987131,1,38.55,0.9,0.0,0.0,0.0,35.862353672339054,15518142180
"Aug 18, 2025 12:27 PM",Lunch Weight Training,WeightTraining,0.0,57.65,,,0.0,107.4,137.0,0.3815291445874338,1,57.65,0.016666666666666666,0.0,0.0,0.0,45.75761234212181,16101188098
"Aug 17, 2025 07:05 PM",Evening Run,Run,1.0096036008,10.333333333333334,10.235040094097625,10:14 /mi,7.217848000000001,141.2,155.0,0.6373959121877365,2,2.1333333333333333,7.2,1.0833333333333333,0.0,0.0,22.394396625874233,15495294039
"Aug 16, 2025 12:14 PM",Lunch Weight Training,WeightTraining,0.0,32.21666666666667,,,0.0,100.2,136.0,0.32702498107494327,1,32.25,0.0,0.0,0.0,0.0,19.74012101380704,15480811114
"Aug 15, 2025 01:47 PM",Afternoon Weight Training,WeightTraining,0.0,61.8,,,0.0,105.4,131.0,0.36638909916729756,1,61.81666666666667,0.0,0.0,0.0,0.0,45.75545579947954,15470531129
"Aug 14, 2025 01:43 PM",Afternoon Weight Training,WeightTraining,0.0,50.05,,,0.0,107.5,136.0,0.3822861468584406,1,50.06666666666667,0.0,0.0,0.0,0.0,39.862101382824704,15459356527
"Aug 13, 2025 09:57 AM",Morning Weight Training,WeightTraining,0.0,39.28333333333333,,,0.0,109.5,148.0,0.39742619227857684,1,37.016666666666666,2.3666666666666667,0.0,0.0,0.0,33.48550263358558,15451638212
"Aug 11, 2025 03:02 PM",Afternoon Weight Training,WeightTraining,0.0,50.06666666666667,,,0.0,106.7,137.0,0.37623012869038613,1,50.1,0.016666666666666666,0.0,0.0,0.0,38.79002086397879,15451638234
"Aug 07, 2025 12:33 PM",Lunch Weight Training - Push,WeightTraining,0.0,42.93333333333333,,,0.0,100.2,140.0,0.32702498107494327,1,42.5,0.4666666666666667,0.0,0.0,0.0,26.30654512755661,15379021540
"Aug 05, 2025 06:51 PM",Penn Tennis Clinic,Tennis,0.0,70.3,,,0.0,121.5,151.0,0.4882664647993944,1,59.56666666666667,10.716666666666667,0.16666666666666666,0.0,0.0,87.64980823407568,15366291609
"Aug 05, 2025 12:28 PM",Lunch Weight Training - Legs,WeightTraining,0.0,51.86666666666667,,,0.0,107.9,152.0,0.3853141559424679,1,49.68333333333333,1.9166666666666667,0.3,0.0,0.0,41.87894583133258,15355195063
"Aug 04, 2025 11:21 AM",Lunch Weight Training - Pull,WeightTraining,0.0,64.48333333333333,,,0.0,99.0,132.0,0.31794095382286147,1,64.6,0.0,0.0,0.0,0.0,37.74918290550122,15366290654
"Aug 02, 2025 01:59 PM",Afternoon Tennis,Tennis,0.0,68.73333333333333,,,0.0,142.2,159.0,0.6449659348978046,2,15.8,39.85,13.133333333333333,0.0,0.0,152.93471029596768,15324623799
"Aug 01, 2025 11:57 AM",Lunch Weight Training,WeightTraining,0.0,65.88333333333334,,,0.0,99.9,132.0,0.3247539742619228,1,66.0,0.0,0.0,0.0,0.0,39.91394438057325,15310427923
"Jul 31, 2025 04:01 PM",Afternoon Weight Training,WeightTraining,0.0,45.733333333333334,,,0.0,96.7,128.0,0.30052990158970483,1,45.75,0.0,0.0,0.0,0.0,24.47462371014994,15324623938
"Jul 29, 2025 05:43 PM",Afternoon Workout,Workout,0.2983202171,11.816666666666666,39.61068003214009,39:37 /mi,14.435696000000002,124.0,137.0,0.5071915215745647,1,37.3,0.15,0.0,0.0,0.0,15.870342145931632,15280087765
"Jul 29, 2025 03:31 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,50.96666666666667,,,0.0,99.7,129.0,0.3232399697199092,1,51.15,0.0,0.0,0.0,0.0,30.64385873702779,15279240652
"Jul 28, 2025 09:38 PM",Night Walk,Walk,1.2208697408,25.116666666666667,20.57276532237457,20:34 /mi,45.93176,120.8,129.0,0.4829674489023467,1,29.733333333333334,0.0,0.0,0.0,0.0,30.661969774368966,15296089641
"Jul 28, 2025 03:13 PM",Afternoon Weight Training,WeightTraining,0.0,69.63333333333334,,,0.0,107.7,135.0,0.38380015140045426,1,69.7,0.0,0.0,0.0,0.0,55.84088848836608,15296089725
"Jul 28, 2025 12:12 PM",Lunch Run,Run,1.0030170682000001,10.483333333333333,10.451799541304487,10:27 /mi,7.874015999999999,141.7,160.0,0.6411809235427706,2,2.966666666666667,5.566666666666666,2.05,0.0,0.0,23.021083220453722,15265031747
"Jul 27, 2025 12:39 PM",Lunch Weight Training - Legs,WeightTraining,0.0,49.38333333333333,,,0.0,121.3,158.0,0.4867524602573808,1,42.2,6.716666666666667,0.48333333333333334,0.0,0.0,61.201893510941886,15256009378
"Jul 26, 2025 12:36 PM",Lunch Tennis,Tennis,0.0,82.86666666666666,,,0.0,129.9,158.0,0.5518546555639667,1,55.45,25.233333333333334,2.2,0.0,0.0,131.93683120643212,15296091221
"Jul 24, 2025 12:14 PM",Lunch Weight Training - Pull,WeightTraining,0.0,58.483333333333334,,,0.0,113.2,143.0,0.42543527630582895,1,57.56666666666667,0.9333333333333333,0.0,0.0,0.0,56.31354482455991,15223153648
"Jul 23, 2025 05:53 PM",Afternoon Weight Training - Push,WeightTraining,0.0,40.666666666666664,,,0.0,115.8,147.0,0.44511733535200604,1,38.083333333333336,2.6166666666666667,0.0,0.0,0.0,42.547312128975946,15214984682
"Jul 22, 2025 04:55 PM",Afternoon Weight Training - Legs,WeightTraining,0.0,50.68333333333333,,,0.0,111.5,140.0,0.4125662376987131,1,50.6,0.13333333333333333,0.0,0.0,0.0,46.17164162471764,15203103360
"Jul 19, 2025 04:36 PM",Afternoon Weight Training - Pull,WeightTraining,0.0,54.68333333333333,,,0.0,108.8,143.0,0.39212717638152916,1,54.06666666666667,0.7333333333333333,0.0,0.0,0.0,45.5255673140062,15169916708
"Jul 18, 2025 12:25 PM",Lunch Weight Training - Push,WeightTraining,0.0,54.333333333333336,,,0.0,111.0,143.0,0.408781226343679,1,53.36666666666667,1.0333333333333334,0.0,0.0,0.0,48.68751840989353,15157059025
"Jul 13, 2025 01:33 PM",Afternoon Walk,Walk,2.0023680475,34.016666666666666,16.98821887871074,16:59 /mi,108.923888,93.5,103.0,0.2763058289174868,1,46.766666666666666,0.0,0.0,0.0,0.0,15.976371367330401,15139329998
"Jul 11, 2025 12:56 PM",Lunch Walk,Walk,2.8043715972,62.483333333333334,22.28068969023908,22:17 /mi,137.13911199999998,96.8,110.0,0.30128690386071155,1,89.18333333333334,0.0,0.0,0.0,0.0,33.57153081671518,15079046791
"Jul 08, 2025 03:22 PM",Afternoon Walk,Walk,1.1801078032,23.683333333333334,20.068788011665724,20:04 /mi,163.385832,99.3,130.0,0.3202119606358819,1,42.15,0.0,0.0,0.0,0.0,14.024508480203576,15046191993
